location,soiltype,dampingdepth,soilwater_fc_global,soilwater_sat_global,drainage_rate,deltatheta,DZF,depth_1,depth_2,depth_3,depth_4,depth_5,depth_6,soilwater_fc_1,soilwater_fc_2,soilwater_fc_3,soilwater_fc_4,soilwater_fc_5,soilwater_fc_6,soilwater_red_1,soilwater_red_2,soilwater_red_3,soilwater_red_4,soilwater_red_5,soilwater_red_6,soilwater_wp_1,soilwater_wp_2,soilwater_wp_3,soilwater_wp_4,soilwater_wp_5,soilwater_wp_6,soilwater_sat_1,soilwater_sat_2,soilwater_sat_3,soilwater_sat_4,soilwater_sat_5,soilwater_sat_6,soilwater_init_1,soilwater_init_2,soilwater_init_3,soilwater_init_4,soilwater_init_5,soilwater_init_6,bulkdensity_1,bulkdensity_2,bulkdensity_3,bulkdensity_4,bulkdensity_5,bulkdensity_6,clay_1,clay_2,clay_3,clay_4,clay_5,clay_6,carbon_1,carbon_2,carbon_3,carbon_4,carbon_5,carbon_6,ammonium_1,ammonium_2,ammonium_3,ammonium_4,ammonium_5,ammonium_6,nitrate_1,nitrate_2,nitrate_3,nitrate_4,nitrate_5,nitrate_6,sand_1,sand_2,sand_3,sand_4,sand_5,sand_6,soilwater_res_1,soilwater_res_2,soilwater_res_3,soilwater_res_4,soilwater_res_5,soilwater_res_6,macroporevolume_1,macroporevolume_2,macroporevolume_3,macroporevolume_4,macroporevolume_5,macroporevolume_6,SoilLayerDepth_1,SoilLayerDepth_2,SoilLayerDepth_3,SoilLayerDepth_4,SoilLayerDepth_5,SoilLayerDepth_6,CaCO3_1,CaCO3_2,CaCO3_3,CaCO3_4,CaCO3_5,CaCO3_6,PH_1,PH_2,PH_3,PH_4,PH_5,PH_6,BSA_1,BSA_2,BSA_3,BSA_4,BSA_5,BSA_6,LowerBoundaryConcentration,RootMaxUptakeRate,InitialDissolvedPConcentration_1,InitialDissolvedPConcentration_2,InitialDissolvedPConcentration_3,InitialDissolvedPConcentration_4,InitialDissolvedPConcentration_5,InitialDissolvedPConcentration_6,InitialAdsorbedPConcentration_1,InitialAdsorbedPConcentration_2,InitialAdsorbedPConcentration_3,InitialAdsorbedPConcentration_4,InitialAdsorbedPConcentration_5,InitialAdsorbedPConcentration_6,InitialFixedPConcentration_1,InitialFixedPConcentration_2,InitialFixedPConcentration_3,InitialFixedPConcentration_4,InitialFixedPConcentration_5,InitialFixedPConcentration_6,slimalfa_1,slimalfa_2,slimalfa_3,slimalfa_4,slimalfa_5,slimalfa_6
51706,AP5,6,0.321624934,0.454207683,50,0.01,0.1,0.1,0.3,0.5,0.7,1,2,0.360613829,0.31952842,0.319534829,0.333579567,0.317430709,0.317430709,0.27963898,0.246447717,0.248554937,0.255541743,0.236137702,0.236137702,0.198664131,0.173367014,0.177575044,0.17750392,0.154844694,0.154844694,0.511321813,0.440574613,0.423528023,0.461165907,0.455561135,0.455561135,0.360613829,0.31952842,0.319534829,0.333579567,0.317430709,0.317430709,1.1831,1.4183,1.4841,1.3667,1.379,1.379,22.5905,22.0133,23.8924,24.5319,21.3582,21.3582,2.8838,1.7517,1.0552,0.8988,0.7294,0.7294,5,4,3,2,1,0,5,4,3,2,1,0,14.5008,14.3041,10.1784,9.1503,11.1703,11.1703,0.179036233,0.155777226,0.160108161,0.158935328,0.136647228,0.136647228,0.0425,0.0425,0.0425,0.0225,0.0225,0,0.1,0.3,0.5,0.7,1,2,0,0,0,0,0,0,5.29,5.11,4.63,4.73,4.9,5.14,89,89,89,89,89,89,0,1e-05,32,32,32,20,2,2,202,202,202,129,14,14,807,807,807,516,57,57,0.95,0.95,0.95,0.95,0.95,0.95
51707,AP5,6,0.304198295,0.43437845,50,0.01,0.1,0.1,0.3,0.5,0.7,1,2,0.346150107,0.319860856,0.31937322,0.312610398,0.298218924,0.293947006,0.263157565,0.243381024,0.236952218,0.227712609,0.21702476,0.213154003,0.180165023,0.166901192,0.154531216,0.14281482,0.135830596,0.132360999,0.491067692,0.436119434,0.458134861,0.454410136,0.420625191,0.423729688,0.346150107,0.319860856,0.31937322,0.312610398,0.298218924,0.293947006,1.2552,1.433,1.3664,1.3774,1.4882,1.4771,22.0909,21.0731,20.5672,19.2296,18.4374,18.0623,1.948,1.5501,0.9877,0.7665,0.449,0.4708,5,4,3,2,1,0,5,4,3,2,1,0,8.5031,8.7284,9.6043,8.9053,10.4303,13.1395,0.160750736,0.148885659,0.136172074,0.124634314,0.118409706,0.115228238,0.0425,0.0425,0.0425,0.0225,0.0225,0,0.1,0.3,0.5,0.7,1,2,0,0,0,0,0,0,5.29,5.11,4.63,4.73,4.9,5.14,89,89,89,89,89,89,0,1e-05,32,32,32,20,2,2,202,202,202,129,14,14,807,807,807,516,57,57,0.95,0.95,0.95,0.95,0.95,0.95
51708,AP5,6,0.304403869,0.43141453,50,0.01,0.1,0.1,0.3,0.5,0.7,1,2,0.342307553,0.319346068,0.316517627,0.311198518,0.298760763,0.295536311,0.259679059,0.242340357,0.234109635,0.226545582,0.217746485,0.21480484,0.177050566,0.165334646,0.151701643,0.141892645,0.136732206,0.13407337,0.48462277,0.435639084,0.453379599,0.451023269,0.418459661,0.420820494,0.342307553,0.319346068,0.316517627,0.311198518,0.298760763,0.295536311,1.2767,1.435,1.3809,1.3877,1.495,1.4866,21.961,20.9517,20.1298,19.0106,18.4373,18.1555,1.8206,1.4761,0.9705,0.7817,0.4707,0.4871,5,4,3,2,1,0,5,4,3,2,1,0,7.9995,8.266,9.3486,8.7614,9.9627,11.9985,0.157794197,0.147283679,0.133455455,0.123781346,0.119271504,0.11683117,0.0425,0.0425,0.0425,0.0225,0.0225,0,0.1,0.3,0.5,0.7,1,2,0,0,0,0,0,0,5.29,5.11,4.63,4.73,4.9,5.14,89,89,89,89,89,89,0,1e-05,32,32,32,20,2,2,202,202,202,129,14,14,807,807,807,516,57,57,0.95,0.95,0.95,0.95,0.95,0.95
51709,AP5,6,0.30517675,0.428829103,50,0.01,0.1,0.1,0.3,0.5,0.7,1,2,0.337113604,0.317704296,0.31350313,0.310455781,0.300495478,0.298160854,0.254623968,0.239750073,0.231177548,0.226084436,0.218528861,0.216395434,0.172134333,0.161795851,0.148851966,0.141713091,0.136562244,0.134630013,0.476856266,0.434402744,0.447560007,0.447861197,0.417158156,0.418860344,0.337113604,0.317704296,0.31350313,0.310455781,0.300495478,0.298160854,1.3019,1.439,1.3989,1.3976,1.4985,1.4925,21.5556,20.5415,19.6825,18.914,18.2227,18.0207,1.6858,1.3835,0.9463,0.7923,0.488,0.4997,5,4,3,2,1,0,5,4,3,2,1,0,7.4618,7.764,9.0416,8.4822,8.2746,9.7331,0.153065794,0.143715952,0.130726994,0.123636655,0.118940267,0.117170843,0.0425,0.0425,0.0425,0.0225,0.0225,0,0.1,0.3,0.5,0.7,1,2,0,0,0,0,0,0,5.29,5.11,4.63,4.73,4.9,5.14,89,89,89,89,89,89,0,1e-05,32,32,32,20,2,2,202,202,202,129,14,14,807,807,807,516,57,57,0.95,0.95,0.95,0.95,0.95,0.95
51710,AP5,6,0.280955224,0.390753745,50,0.01,0.1,0.1,0.3,0.5,0.7,1,2,0.371589647,0.335107826,0.303308673,0.269263965,0.264011838,0.264011838,0.295250542,0.261802602,0.224555899,0.203299645,0.199508329,0.199508329,0.218911437,0.188497377,0.145803125,0.137335324,0.13500482,0.13500482,0.508945924,0.460907406,0.447326594,0.374028983,0.364738693,0.364738693,0.371589647,0.335107826,0.303308673,0.269263965,0.264011838,0.264011838,1.1944,1.3589,1.4037,1.6401,1.6687,1.6687,25.4053,24.5634,20.4051,18.5389,17.7883,17.7883,3.1334,1.6948,0.6376,0.2029,0.1865,0.1865,5,4,3,2,1,0,5,4,3,2,1,0,13.7274,13.8745,17.5263,25.8582,27.7124,27.7124,0.199548088,0.170444542,0.128424217,0.122126713,0.120101329,0.120101329,0.0425,0.0425,0.0425,0.0225,0.0225,0,0.1,0.3,0.5,0.7,1,2,0,0,0,0,0,0,5.29,5.11,4.63,4.73,4.9,5.14,89,89,89,89,89,89,0,1e-05,32,32,32,20,2,2,202,202,202,129,14,14,807,807,807,516,57,57,0.95,0.95,0.95,0.95,0.95,0.95
51711,AP5,6,0.281327264,0.391196582,50,0.01,0.1,0.1,0.3,0.5,0.7,1,2,0.370361462,0.333500535,0.304372709,0.270096661,0.264634154,0.264634154,0.292461698,0.25831632,0.225166197,0.204629326,0.201050189,0.201050189,0.214561934,0.183132105,0.145959686,0.139161992,0.137466224,0.137466224,0.512470161,0.465080385,0.449837302,0.375295475,0.363925781,0.363925781,0.370361462,0.333500535,0.304372709,0.270096661,0.264634154,0.264634154,1.1804,1.344,1.3957,1.6366,1.6719,1.6719,24.3935,23.6923,20.4404,18.953,18.1987,18.1987,3.2217,1.6693,0.6361,0.2017,0.1842,0.1842,5,4,3,2,1,0,5,4,3,2,1,0,14.0043,14.1665,17.4082,26.0694,27.9561,27.9561,0.195027249,0.164923809,0.128511117,0.123971828,0.122616989,0.122616989,0.0425,0.0425,0.0425,0.0225,0.0225,0,0.1,0.3,0.5,0.7,1,2,0,0,0,0,0,0,5.29,5.11,4.63,4.73,4.9,5.14,89,89,89,89,89,89,0,1e-05,32,32,32,20,2,2,202,202,202,129,14,14,807,807,807,516,57,57,0.95,0.95,0.95,0.95,0.95,0.95
51712,AP5,6,0.283863066,0.393569014,50,0.01,0.1,0.1,0.3,0.5,0.7,1,2,0.364949385,0.329953911,0.307377873,0.272586384,0.268651968,0.268651968,0.286150348,0.253630893,0.228215058,0.20571735,0.204623908,0.204623908,0.20735131,0.177307874,0.149052243,0.138848316,0.140595847,0.140595847,0.509967612,0.464899193,0.451209208,0.382450053,0.366484289,0.366484289,0.364949385,0.329953911,0.307377873,0.272586384,0.268651968,0.268651968,1.1872,1.3439,1.3923,1.6138,1.6647,1.6647,23.4667,22.959,20.8927,19.179,18.7267,18.7267,3.1312,1.5781,0.6436,0.2216,0.2045,0.2045,5,4,3,2,1,0,5,4,3,2,1,0,14.282,14.4567,16.66,25.2734,26.4145,26.4145,0.187849971,0.159097172,0.131468302,0.123465999,0.125544704,0.125544704,0.0425,0.0425,0.0425,0.0225,0.0225,0,0.1,0.3,0.5,0.7,1,2,0,0,0,0,0,0,5.29,5.11,4.63,4.73,4.9,5.14,89,89,89,89,89,89,0,1e-05,32,32,32,20,2,2,202,202,202,129,14,14,807,807,807,516,57,57,0.95,0.95,0.95,0.95,0.95,0.95
51713,AP5,6,0.288331169,0.396550809,50,0.01,0.1,0.1,0.3,0.5,0.7,1,2,0.364227406,0.330965569,0.309649657,0.277697507,0.274290039,0.274290039,0.284051539,0.252333269,0.229635114,0.209463364,0.209797154,0.209797154,0.203875672,0.17370097,0.149620571,0.141229222,0.145304269,0.145304269,0.512528372,0.471619562,0.453581346,0.388279441,0.368579008,0.368579008,0.364227406,0.330965569,0.309649657,0.277697507,0.274290039,0.274290039,1.1765,1.3206,1.3847,1.5962,1.6596,1.6596,22.6032,22.2099,20.9009,19.6198,19.3641,19.3641,3.24,1.6056,0.656,0.2309,0.2133,0.2133,5,4,3,2,1,0,5,4,3,2,1,0,13.6349,13.8178,15.5083,23.0441,23.8281,23.8281,0.184230216,0.155239021,0.131879783,0.125531923,0.129974321,0.129974321,0.0425,0.0425,0.0425,0.0225,0.0225,0,0.1,0.3,0.5,0.7,1,2,0,0,0,0,0,0,5.29,5.11,4.63,4.73,4.9,5.14,89,89,89,89,89,89,0,1e-05,32,32,32,20,2,2,202,202,202,129,14,14,807,807,807,516,57,57,0.95,0.95,0.95,0.95,0.95,0.95
51714,AP5,6,0.293960629,0.400457031,50,0.01,0.1,0.1,0.3,0.5,0.7,1,2,0.363430873,0.332795786,0.31191827,0.284133042,0.281391347,0.281391347,0.281777301,0.251397662,0.230608834,0.213502653,0.215706361,0.215706361,0.200123729,0.169999538,0.149299398,0.142872264,0.150021374,0.150021374,0.514937047,0.479736537,0.456123952,0.395977013,0.371579121,0.371579121,0.363430873,0.332795786,0.31191827,0.284133042,0.281391347,0.281391347,1.166,1.2924,1.3761,1.5724,1.6516,1.6516,21.6744,21.3782,20.7295,19.8999,19.9278,19.9278,3.3709,1.6529,0.6745,0.2431,0.2243,0.2243,5,4,3,2,1,0,5,4,3,2,1,0,12.5808,12.7646,13.8892,19.7783,20.0909,20.0909,0.180332617,0.151235207,0.131373029,0.126720252,0.134273117,0.134273117,0.0425,0.0425,0.0425,0.0225,0.0225,0,0.1,0.3,0.5,0.7,1,2,0,0,0,0,0,0,5.29,5.11,4.63,4.73,4.9,5.14,89,89,89,89,89,89,0,1e-05,32,32,32,20,2,2,202,202,202,129,14,14,807,807,807,516,57,57,0.95,0.95,0.95,0.95,0.95,0.95
51715,AP5,6,0.304024144,0.408570604,50,0.01,0.1,0.1,0.3,0.5,0.7,1,2,0.360438792,0.335864098,0.313769328,0.295845649,0.294545072,0.294545072,0.275285183,0.247825711,0.228382804,0.218364486,0.224867005,0.224867005,0.190131573,0.159787324,0.14299628,0.140883322,0.155188938,0.155188938,0.520089825,0.497815134,0.46177829,0.412561703,0.377462461,0.377462461,0.360438792,0.335864098,0.313769328,0.295845649,0.294545072,0.294545072,1.1426,1.2284,1.3546,1.5186,1.634,1.634,19.4054,19.2536,19.4693,19.5559,20.2768,20.2768,3.6878,1.7702,0.7196,0.2656,0.2408,0.2408,5,4,3,2,1,0,5,4,3,2,1,0,10.1286,10.3,10.3063,12.4265,11.8123,11.8123,0.170078507,0.140453296,0.124771485,0.123745832,0.138434003,0.138434003,0.0425,0.0425,0.0425,0.0225,0.0225,0,0.1,0.3,0.5,0.7,1,2,0,0,0,0,0,0,5.29,5.11,4.63,4.73,4.9,5.14,89,89,89,89,89,89,0,1e-05,32,32,32,20,2,2,202,202,202,129,14,14,807,807,807,516,57,57,0.95,0.95,0.95,0.95,0.95,0.95
51716,AP5,6,0.307269749,0.413253077,50,0.01,0.1,0.1,0.3,0.5,0.7,1,2,0.355886163,0.333442351,0.313903091,0.300964808,0.299452947,0.299452947,0.267114267,0.240849755,0.226328466,0.220783093,0.227899252,0.227899252,0.178342371,0.14825716,0.138753842,0.140601379,0.156345556,0.156345556,0.525839562,0.507104062,0.46475616,0.419861371,0.381213753,0.381213753,0.355886163,0.333442351,0.313903091,0.300964808,0.299452947,0.299452947,1.1193,1.1937,1.3432,1.4949,1.6222,1.6222,17.4037,17.3665,18.7571,19.5428,20.4,20.4,3.7809,1.7819,0.7194,0.2695,0.2345,0.2345,5,4,3,2,1,0,5,4,3,2,1,0,9.2056,9.3859,8.7903,9.4956,8.6685,8.6685,0.158159615,0.12886132,0.120446623,0.123074214,0.139184069,0.139184069,0.0425,0.0425,0.0425,0.0225,0.0225,0,0.1,0.3,0.5,0.7,1,2,0,0,0,0,0,0,5.29,5.11,4.63,4.73,4.9,5.14,89,89,89,89,89,89,0,1e-05,32,32,32,20,2,2,202,202,202,129,14,14,807,807,807,516,57,57,0.95,0.95,0.95,0.95,0.95,0.95
51717,AP5,6,0.308546703,0.414527915,50,0.01,0.1,0.1,0.3,0.5,0.7,1,2,0.35514769,0.333820372,0.313291306,0.302192712,0.301321354,0.301321354,0.266036544,0.240412275,0.224873213,0.22032284,0.228484805,0.228484805,0.176925398,0.147004177,0.136455121,0.138452968,0.155648257,0.155648257,0.525730261,0.509122061,0.465153101,0.422576959,0.382394139,0.382394139,0.35514769,0.333820372,0.313291306,0.302192712,0.301321354,0.301321354,1.1189,1.1863,1.3408,1.4852,1.6179,1.6179,17.1504,17.1051,18.3512,19.1875,20.2065,20.2065,3.8096,1.8069,0.729,0.2743,0.2377,0.2377,5,4,3,2,1,0,5,4,3,2,1,0,8.7602,8.9365,8.2209,8.1798,7.1404,7.1404,0.156746133,0.12756685,0.118158449,0.120784146,0.138264649,0.138264649,0.0425,0.0425,0.0425,0.0225,0.0225,0,0.1,0.3,0.5,0.7,1,2,0,0,0,0,0,0,5.29,5.11,4.63,4.73,4.9,5.14,89,89,89,89,89,89,0,1e-05,32,32,32,20,2,2,202,202,202,129,14,14,807,807,807,516,57,57,0.95,0.95,0.95,0.95,0.95,0.95
51718,AP5,6,0.309004187,0.415055895,50,0.01,0.1,0.1,0.3,0.5,0.7,1,2,0.354681849,0.333411659,0.31355606,0.302515959,0.302033426,0.302033426,0.265854167,0.240865051,0.225746029,0.220867167,0.229141685,0.229141685,0.177026484,0.148318443,0.137935998,0.139218374,0.156249943,0.156249943,0.524134017,0.506584538,0.463990564,0.422960838,0.383839385,0.383839385,0.354681849,0.333411659,0.31355606,0.302515959,0.302033426,0.302033426,1.1252,1.1952,1.3452,1.4842,1.6135,1.6135,17.3835,17.3466,18.5948,19.32,20.3779,20.3779,3.7051,1.7968,0.7264,0.2806,0.2439,0.2439,5,4,3,2,1,0,5,4,3,2,1,0,8.9375,9.1306,8.4097,8.3224,7.0333,7.0333,0.156883871,0.128923711,0.119636568,0.121546028,0.138846496,0.138846496,0.0425,0.0425,0.0425,0.0225,0.0225,0,0.1,0.3,0.5,0.7,1,2,0,0,0,0,0,0,5.29,5.11,4.63,4.73,4.9,5.14,89,89,89,89,89,89,0,1e-05,32,32,32,20,2,2,202,202,202,129,14,14,807,807,807,516,57,57,0.95,0.95,0.95,0.95,0.95,0.95
51719,AP5,6,0.308940279,0.415318308,50,0.01,0.1,0.1,0.3,0.5,0.7,1,2,0.353797224,0.331924188,0.31434002,0.302059513,0.302181609,0.302181609,0.26588089,0.241994036,0.228547665,0.222132337,0.230058298,0.230058298,0.177964556,0.152063884,0.142755309,0.142205161,0.157934988,0.157934988,0.520384069,0.498972085,0.460946978,0.421783016,0.386352149,0.386352149,0.353797224,0.331924188,0.31434002,0.302059513,0.302181609,0.302181609,1.1406,1.222,1.3572,1.4891,1.6063,1.6063,18.0935,18.0856,19.4141,19.8347,20.8793,20.8793,3.4342,1.7534,0.7134,0.292,0.2561,0.2561,5,4,3,2,1,0,5,4,3,2,1,0,9.7469,9.985,9.3345,9.7285,7.9888,7.9888,0.157920267,0.132829289,0.124475127,0.124649424,0.140650119,0.140650119,0.0425,0.0425,0.0425,0.0225,0.0225,0,0.1,0.3,0.5,0.7,1,2,0,0,0,0,0,0,5.29,5.11,4.63,4.73,4.9,5.14,89,89,89,89,89,89,0,1e-05,32,32,32,20,2,2,202,202,202,129,14,14,807,807,807,516,57,57,0.95,0.95,0.95,0.95,0.95,0.95
51720,AP5,6,0.308233176,0.415626087,50,0.01,0.1,0.1,0.3,0.5,0.7,1,2,0.351370418,0.328875975,0.314417005,0.300385514,0.301995085,0.301995085,0.264692135,0.242696961,0.231303389,0.222594602,0.230678071,0.230678071,0.178013852,0.156517948,0.148189772,0.14480369,0.159361057,0.159361057,0.5146795,0.487369743,0.456555457,0.420159627,0.389974814,0.389974814,0.351370418,0.328875975,0.314417005,0.300385514,0.301995085,0.301995085,1.1638,1.2623,1.3738,1.4952,1.5955,1.5955,19.0068,19.0532,20.3622,20.3213,21.4229,21.4229,3.0262,1.6885,0.6976,0.3104,0.275,0.275,5,4,3,2,1,0,5,4,3,2,1,0,11.1106,11.4229,10.8385,11.9836,9.4801,9.4801,0.158155264,0.137596774,0.130024405,0.127467555,0.142230986,0.142230986,0.0425,0.0425,0.0425,0.0225,0.0225,0,0.1,0.3,0.5,0.7,1,2,0,0,0,0,0,0,5.29,5.11,4.63,4.73,4.9,5.14,89,89,89,89,89,89,0,1e-05,32,32,32,20,2,2,202,202,202,129,14,14,807,807,807,516,57,57,0.95,0.95,0.95,0.95,0.95,0.95
51721,AP5,6,0.312336556,0.423237095,50,0.01,0.1,0.1,0.3,0.5,0.7,1,2,0.348056677,0.325376694,0.317080214,0.301857478,0.308465052,0.308465052,0.264351382,0.24796566,0.238983797,0.226277864,0.237463262,0.237463262,0.180646088,0.170554627,0.16088738,0.150698249,0.166461472,0.166461472,0.504451366,0.463055573,0.451353922,0.427024139,0.405955637,0.405955637,0.348056677,0.325376694,0.317080214,0.301857478,0.308465052,0.308465052,1.2086,1.3466,1.3952,1.4743,1.5467,1.5467,21.4766,21.715,22.5057,21.4795,23.243,23.243,2.1791,1.6423,0.7046,0.3978,0.3638,0.3638,5,4,3,2,1,0,5,4,3,2,1,0,14.0235,14.525,13.5415,15.3169,10.4634,10.4634,0.161154423,0.152396011,0.142945008,0.133511734,0.149268769,0.149268769,0.0425,0.0425,0.0425,0.0225,0.0225,0,0.1,0.3,0.5,0.7,1,2,0,0,0,0,0,0,5.29,5.11,4.63,4.73,4.9,5.14,89,89,89,89,89,89,0,1e-05,32,32,32,20,2,2,202,202,202,129,14,14,807,807,807,516,57,57,0.95,0.95,0.95,0.95,0.95,0.95
51722,AP5,6,0.304332991,0.420906519,50,0.01,0.1,0.1,0.3,0.5,0.7,1,2,0.336580257,0.315534887,0.306090103,0.290309174,0.302016249,0.302016249,0.252241537,0.239078377,0.226464644,0.212752551,0.229089294,0.229089294,0.167902818,0.162621866,0.146839186,0.135195927,0.156162339,0.156162339,0.498017726,0.452688237,0.447381132,0.425873924,0.405248159,0.405248159,0.336580257,0.315534887,0.306090103,0.290309174,0.302016249,0.302016249,1.2291,1.3783,1.4028,1.4724,1.5454,1.5454,20.3288,20.738,20.26,19.035,21.5854,21.5854,1.8682,1.5725,0.7093,0.4114,0.3701,0.3701,5,4,3,2,1,0,5,4,3,2,1,0,15.9513,16.5545,15.3145,17.9521,12.0155,12.0155,0.148807496,0.144905908,0.129265791,0.118436377,0.139038306,0.139038306,0.0425,0.0425,0.0425,0.0225,0.0225,0,0.1,0.3,0.5,0.7,1,2,0,0,0,0,0,0,5.29,5.11,4.63,4.73,4.9,5.14,89,89,89,89,89,89,0,1e-05,32,32,32,20,2,2,202,202,202,129,14,14,807,807,807,516,57,57,0.95,0.95,0.95,0.95,0.95,0.95
51723,AP5,6,0.302527066,0.419886436,50,0.01,0.1,0.1,0.3,0.5,0.7,1,2,0.333244898,0.313251722,0.304279523,0.286686693,0.300681581,0.300681581,0.250015498,0.23862182,0.225324494,0.209674858,0.228238726,0.228238726,0.166786099,0.163991919,0.146369464,0.132663023,0.15579587,0.15579587,0.49381031,0.447365462,0.446566404,0.425400797,0.405019468,0.405019468,0.333244898,0.313251722,0.304279523,0.286686693,0.300681581,0.300681581,1.2443,1.3961,1.405,1.4728,1.5458,1.5458,20.6014,21.1053,20.2016,18.695,21.557,21.557,1.7217,1.5514,0.7248,0.4263,0.3885,0.3885,5,4,3,2,1,0,5,4,3,2,1,0,17.3278,17.9931,16.5784,19.8114,13.0519,13.0519,0.147909709,0.146521029,0.128925739,0.116121737,0.138780938,0.138780938,0.0425,0.0425,0.0425,0.0225,0.0225,0,0.1,0.3,0.5,0.7,1,2,0,0,0,0,0,0,5.29,5.11,4.63,4.73,4.9,5.14,89,89,89,89,89,89,0,1e-05,32,32,32,20,2,2,202,202,202,129,14,14,807,807,807,516,57,57,0.95,0.95,0.95,0.95,0.95,0.95
51724,AP5,6,0.302819154,0.420412127,50,0.01,0.1,0.1,0.3,0.5,0.7,1,2,0.333418362,0.313286057,0.30478009,0.286976191,0.300990772,0.300990772,0.250306342,0.239111651,0.226178212,0.210255034,0.228640531,0.228640531,0.167194323,0.164937245,0.147576334,0.133533876,0.156290291,0.156290291,0.493700762,0.446225912,0.446426125,0.425535704,0.406012792,0.406012792,0.333418362,0.313286057,0.30478009,0.286976191,0.300990772,0.300990772,1.2454,1.4001,1.4059,1.4726,1.5428,1.5428,20.7789,21.2788,20.4109,18.8479,21.6827,21.6827,1.6787,1.5485,0.7231,0.4298,0.3917,0.3917,5,4,3,2,1,0,5,4,3,2,1,0,17.4525,18.124,16.7249,20.0255,13.2196,13.2196,0.148319702,0.14750551,0.130131998,0.1169933,0.139280125,0.139280125,0.0425,0.0425,0.0425,0.0225,0.0225,0,0.1,0.3,0.5,0.7,1,2,0,0,0,0,0,0,5.29,5.11,4.63,4.73,4.9,5.14,89,89,89,89,89,89,0,1e-05,32,32,32,20,2,2,202,202,202,129,14,14,807,807,807,516,57,57,0.95,0.95,0.95,0.95,0.95,0.95
51725,AP5,6,0.272903763,0.39102118,50,0.01,0.1,0.1,0.3,0.5,0.7,1,2,0.364807702,0.327345969,0.29151891,0.262046308,0.256265014,0.256265014,0.288167629,0.254330195,0.210217141,0.19036221,0.186789443,0.186789443,0.211527556,0.181314421,0.128915371,0.118678112,0.117313872,0.117313872,0.504758846,0.453871916,0.444290288,0.376342847,0.366665743,0.366665743,0.364807702,0.327345969,0.29151891,0.262046308,0.256265014,0.256265014,1.2067,1.3791,1.4073,1.6276,1.6581,1.6581,24.5391,23.5081,17.6248,15.3699,14.7884,14.7884,3.0207,1.6854,0.6524,0.2052,0.1697,0.1697,5,4,3,2,1,0,5,4,3,2,1,0,15.0438,15.4013,18.3836,25.0433,27.5056,27.5056,0.192302543,0.16352822,0.112015627,0.103465415,0.102467111,0.102467111,0.0425,0.0425,0.0425,0.0225,0.0225,0,0.1,0.3,0.5,0.7,1,2,0,0,0,0,0,0,5.29,5.11,4.63,4.73,4.9,5.14,89,89,89,89,89,89,0,1e-05,32,32,32,20,2,2,202,202,202,129,14,14,807,807,807,516,57,57,0.95,0.95,0.95,0.95,0.95,0.95
51726,AP5,6,0.30243216,0.423268511,50,0.01,0.1,0.1,0.3,0.5,0.7,1,2,0.337186358,0.31461284,0.305982495,0.288738089,0.299445384,0.299445384,0.253519758,0.240262023,0.228590791,0.21312823,0.22726103,0.22726103,0.169853159,0.165911207,0.151199087,0.137518372,0.155076675,0.155076675,0.498389536,0.448262124,0.446607345,0.42664524,0.409534712,0.409534712,0.337186358,0.31461284,0.305982495,0.288738089,0.299445384,0.299445384,1.2307,1.3937,1.407,1.4705,1.5316,1.5316,21.0555,21.4,21.1401,19.6084,21.7779,21.7779,1.708,1.5603,0.6947,0.4197,0.3766,0.3766,5,4,3,2,1,0,5,4,3,2,1,0,17.3952,18.0137,17.699,20.7377,14.9543,14.9543,0.150789539,0.148419322,0.133789031,0.120958034,0.138184285,0.138184285,0.0425,0.0425,0.0425,0.0225,0.0225,0,0.1,0.3,0.5,0.7,1,2,0,0,0,0,0,0,5.29,5.11,4.63,4.73,4.9,5.14,89,89,89,89,89,89,0,1e-05,32,32,32,20,2,2,202,202,202,129,14,14,807,807,807,516,57,57,0.95,0.95,0.95,0.95,0.95,0.95
51727,AP5,6,0.275072979,0.391876627,50,0.01,0.1,0.1,0.3,0.5,0.7,1,2,0.36608667,0.329609373,0.29212977,0.26436255,0.258705348,0.258705348,0.290759222,0.258001804,0.211304236,0.191692702,0.188030714,0.188030714,0.215431774,0.186394236,0.130478701,0.119022855,0.11735608,0.11735608,0.501705261,0.451371657,0.441930514,0.377437946,0.368795926,0.368795926,0.36608667,0.329609373,0.29212977,0.26436255,0.258705348,0.258705348,1.2188,1.3883,1.4154,1.6242,1.6514,1.6514,25.4186,24.2741,17.8313,15.3454,14.778,14.778,2.9547,1.7227,0.6572,0.2113,0.1766,0.1766,5,4,3,2,1,0,5,4,3,2,1,0,14.5394,14.9125,18.029,23.645,26.0438,26.0438,0.196342686,0.168695289,0.113550325,0.103640309,0.10232865,0.10232865,0.0425,0.0425,0.0425,0.0225,0.0225,0,0.1,0.3,0.5,0.7,1,2,0,0,0,0,0,0,5.29,5.11,4.63,4.73,4.9,5.14,89,89,89,89,89,89,0,1e-05,32,32,32,20,2,2,202,202,202,129,14,14,807,807,807,516,57,57,0.95,0.95,0.95,0.95,0.95,0.95
